frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name
1773349658.039710000,0.216843000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349658.914420000,0.078385000,368,192.168.0.54,192.168.0.47,6,64,354,314,0x0018,15,49960,80,,,
1773349658.987600000,0.073100000,371,192.168.0.47,54.75.203.10,6,255,357,317,0x0018,80,52433,443,,,
1773349659.016382000,0.028782000,87,54.75.203.10,192.168.0.47,6,115,73,33,0x0018,80,443,52433,,,
1773349659.144656000,0.025205000,60,192.168.0.47,54.75.203.10,6,255,40,0,0x0010,80,52433,443,,,
1773349659.144656000,0.000000000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,15,80,49960,,,
1773349659.282523000,0.072782000,200,192.168.0.47,192.168.0.54,6,255,186,146,0x0018,15,80,49960,,,
1773349659.282536000,0.000013000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349674.474372000,0.055638000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349674.474445000,0.000073000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349674.566448000,0.000001000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,15,80,49960,,,
1773349688.312309000,1.390407000,74,192.168.0.54,192.168.0.52,6,64,60,0,0x0002,277,51914,80,,,
1773349688.366759000,0.054372000,60,192.168.0.52,192.168.0.54,6,255,44,0,0x0012,277,80,51914,,,
1773349688.366786000,0.000027000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349688.366886000,0.000071000,369,192.168.0.54,192.168.0.52,6,64,355,315,0x0018,277,51914,80,,,
1773349688.467982000,0.101024000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349688.470321000,0.002339000,371,192.168.0.52,52.210.212.218,6,255,357,317,0x0018,129,52444,443,,,
1773349688.501526000,0.031205000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349688.582440000,0.080914000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349688.582453000,0.000013000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349688.731745000,0.095892000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349689.578369000,0.295885000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349689.578441000,0.000072000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349689.702463000,0.124022000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,15,80,49960,,,
1773349697.768376000,0.042040000,97,192.168.0.55,52.50.169.45,6,64,83,31,0x0018,61,33881,443,,,
1773349697.796992000,0.028616000,97,52.50.169.45,192.168.0.55,6,115,83,31,0x0018,61,443,33881,,,
1773349697.816765000,0.019773000,66,192.168.0.55,52.50.169.45,6,64,52,0,0x0010,61,33881,443,,,
1773349701.587293000,0.331509000,369,192.168.0.54,192.168.0.52,6,64,355,315,0x0018,277,51914,80,,,
1773349701.746788000,0.095279000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349701.748082000,0.001294000,370,192.168.0.52,52.210.212.218,6,255,356,316,0x0018,129,52444,443,,,
1773349701.784254000,0.036172000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349701.841273000,0.057019000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349701.841283000,0.000010000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349701.841911000,0.000600000,401,192.168.0.54,192.168.0.52,6,64,387,347,0x0018,277,51914,80,,,
1773349701.941246000,0.099253000,371,192.168.0.52,52.210.212.218,6,255,357,317,0x0018,129,52444,443,,,
1773349701.946040000,0.004794000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349701.963888000,0.017848000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349701.986368000,0.022480000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349702.067589000,0.081148000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349704.706369000,0.310821000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349704.706442000,0.000073000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,15,49960,80,,,
1773349704.777658000,0.009748000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,15,80,49960,,,
1773349716.900796000,0.101441000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349716.970370000,0.069574000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349716.970443000,0.000073000,60,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349716.984097000,0.013654000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349717.196342000,0.081000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349717.491236000,0.253703000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349717.790143000,0.298907000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349718.084128000,0.281365000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349718.393276000,0.309148000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349718.682381000,0.225473000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349718.980721000,0.179055000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349719.078900000,0.003509000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0011,15,80,49960,,,
1773349719.078963000,0.000063000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0011,15,49960,80,,,
1773349719.091753000,0.004967000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,15,80,49960,,,
1773349723.966689000,0.279408000,401,192.168.0.54,192.168.0.52,6,64,387,347,0x0018,277,51914,80,,,
1773349724.053063000,0.008737000,370,192.168.0.52,52.210.212.218,6,255,356,316,0x0018,129,52444,443,,,
1773349724.062002000,0.008939000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349724.089951000,0.003013000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349724.130590000,0.035397000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349724.130599000,0.000009000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349724.312579000,0.150847000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349727.846621000,0.002053000,369,192.168.0.54,192.168.0.52,6,64,355,315,0x0018,277,51914,80,,,
1773349727.895793000,0.020957000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349727.991718000,0.060210000,371,192.168.0.52,52.210.212.218,6,255,357,317,0x0018,129,52444,443,,,
1773349728.023373000,0.031655000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349728.067162000,0.026435000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349728.067176000,0.000014000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349728.099125000,0.031921000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349739.078915000,0.016289000,369,192.168.0.54,192.168.0.52,6,64,355,315,0x0018,277,51914,80,,,
1773349739.220289000,0.137163000,370,192.168.0.52,52.210.212.218,6,255,356,316,0x0018,129,52444,443,,,
1773349739.252562000,0.032273000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349739.313183000,0.060621000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,277,80,51914,,,
1773349739.313203000,0.000020000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349739.350331000,0.037100000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349752.804090000,0.273306000,97,192.168.0.55,52.50.169.45,6,64,83,31,0x0018,61,33881,443,,,
1773349752.837144000,0.033054000,97,52.50.169.45,192.168.0.55,6,115,83,31,0x0018,61,443,33881,,,
1773349752.848034000,0.010890000,66,192.168.0.55,52.50.169.45,6,64,52,0,0x0010,61,33881,443,,,
1773349754.346373000,0.012670000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349754.346446000,0.000073000,60,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349754.401767000,0.055321000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349769.450375000,0.393133000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349769.450451000,0.000076000,60,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349769.560043000,0.109592000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349770.904735000,0.037722000,667,192.168.0.200,52.50.169.45,6,255,653,613,0x0018,31,52436,443,,,
1773349770.931201000,0.022526000,123,52.50.169.45,192.168.0.200,6,115,109,69,0x0018,31,443,52436,,,
1773349770.932745000,0.001544000,123,52.50.169.45,192.168.0.200,6,115,109,69,0x0018,31,443,52436,,,
1773349770.934616000,0.001871000,60,192.168.0.200,52.50.169.45,6,255,40,0,0x0010,31,52436,443,,,
1773349776.350978000,0.141066000,74,192.168.0.54,192.168.0.47,6,64,60,0,0x0002,295,47306,80,,,
1773349776.416454000,0.036211000,60,192.168.0.47,192.168.0.54,6,255,44,0,0x0012,295,80,47306,,,
1773349776.416481000,0.000027000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349776.416591000,0.000081000,368,192.168.0.54,192.168.0.47,6,64,354,314,0x0018,295,47306,80,,,
1773349776.486548000,0.069884000,372,192.168.0.47,54.75.203.10,6,255,358,318,0x0018,80,52433,443,,,
1773349776.514164000,0.027616000,87,54.75.203.10,192.168.0.47,6,115,73,33,0x0018,80,443,52433,,,
1773349776.618530000,0.104366000,200,192.168.0.47,192.168.0.54,6,255,186,146,0x0018,295,80,47306,,,
1773349776.618544000,0.000014000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349776.635457000,0.016886000,60,192.168.0.47,54.75.203.10,6,255,40,0,0x0010,80,52433,443,,,
1773349778.331849000,0.101471000,85,192.168.0.52,52.210.212.218,6,255,71,31,0x0018,129,52444,443,,,
1773349778.356916000,0.025067000,85,52.210.212.218,192.168.0.52,6,115,71,31,0x0018,129,443,52444,,,
1773349778.610722000,0.030192000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349779.024534000,0.010863000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349779.349833000,0.062501000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349779.620495000,0.006476000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349779.932709000,0.017780000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349780.220575000,0.004180000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349780.516433000,0.004489000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349780.730804000,0.003883000,85,192.168.0.47,54.75.203.10,6,255,71,31,0x0018,80,52433,443,,,
1773349780.757818000,0.002039000,85,54.75.203.10,192.168.0.47,6,115,71,31,0x0018,80,443,52433,,,
1773349780.815513000,0.010591000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349780.885316000,0.062762000,60,192.168.0.47,54.75.203.10,6,255,40,0,0x0010,80,52433,443,,,
1773349780.893931000,0.008615000,315,192.168.0.200,52.50.169.45,6,255,301,261,0x0018,31,52436,443,,,
1773349780.924926000,0.030995000,123,52.50.169.45,192.168.0.200,6,115,109,69,0x0018,31,443,52436,,,
1773349780.989198000,0.002742000,60,192.168.0.200,52.50.169.45,6,255,40,0,0x0010,31,52436,443,,,
1773349781.112396000,0.030745000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349784.562374000,0.038316000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349784.562447000,0.000073000,60,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,277,51914,80,,,
1773349784.564565000,0.002118000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349788.622412000,0.350989000,368,192.168.0.54,192.168.0.47,6,64,354,314,0x0018,295,47306,80,,,
1773349788.635863000,0.013371000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,295,80,47306,,,
1773349788.706900000,0.071037000,371,192.168.0.47,54.75.203.10,6,255,357,317,0x0018,80,52433,443,,,
1773349788.730630000,0.023730000,87,54.75.203.10,192.168.0.47,6,115,73,33,0x0018,80,443,52433,,,
1773349788.906996000,0.045161000,60,192.168.0.47,54.75.203.10,6,255,40,0,0x0010,80,52433,443,,,
1773349789.007140000,0.089778000,200,192.168.0.47,192.168.0.54,6,255,186,146,0x0018,295,80,47306,,,
1773349789.007151000,0.000011000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349789.007731000,0.000552000,368,192.168.0.54,192.168.0.47,6,64,354,314,0x0018,295,47306,80,,,
1773349789.080246000,0.072434000,371,192.168.0.47,54.75.203.10,6,255,357,317,0x0018,80,52433,443,,,
1773349789.083284000,0.003038000,200,192.168.0.47,192.168.0.54,6,255,186,146,0x0018,295,80,47306,,,
1773349789.083609000,0.000325000,400,192.168.0.54,192.168.0.47,6,64,386,346,0x0018,295,47306,80,,,
1773349789.101498000,0.017807000,87,54.75.203.10,192.168.0.47,6,115,73,33,0x0018,80,443,52433,,,
1773349789.153686000,0.025363000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,295,80,47306,,,
1773349789.159707000,0.006021000,200,192.168.0.47,192.168.0.54,6,255,186,146,0x0018,295,80,47306,,,
1773349789.161662000,0.001955000,371,192.168.0.47,54.75.203.10,6,255,357,317,0x0018,80,52433,443,,,
1773349789.183360000,0.021698000,87,54.75.203.10,192.168.0.47,6,115,73,33,0x0018,80,443,52433,,,
1773349789.202373000,0.019013000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349789.404337000,0.160291000,60,192.168.0.47,54.75.203.10,6,255,40,0,0x0010,80,52433,443,,,
1773349799.616658000,0.964695000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0011,277,80,51914,,,
1773349799.616711000,0.000053000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0011,277,51914,80,,,
1773349799.618676000,0.001896000,60,192.168.0.52,192.168.0.54,6,255,40,0,0x0010,277,80,51914,,,
1773349804.266371000,0.004539000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349804.266445000,0.000074000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349804.440104000,0.156267000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,295,80,47306,,,
1773349807.850499000,0.054937000,97,192.168.0.55,52.50.169.45,6,64,83,31,0x0018,61,33881,443,,,
1773349807.874675000,0.002837000,97,52.50.169.45,192.168.0.55,6,115,83,31,0x0018,61,443,33881,,,
1773349807.876188000,0.001216000,66,192.168.0.55,52.50.169.45,6,64,52,0,0x0010,61,33881,443,,,
1773349819.442374000,0.024280000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349819.442448000,0.000074000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349819.526033000,0.073957000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,295,80,47306,,,
1773349823.814975000,0.018270000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,
1773349823.824702000,0.009727000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,
1773349823.835968000,0.011266000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,
1773349823.836061000,0.000093000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,
1773349823.854557000,0.018496000,98,192.168.0.1,192.168.0.54,1,64,84,,,,,,,,
1773349823.854579000,0.000022000,98,192.168.0.54,192.168.0.1,1,64,84,,,,,,,,
1773349823.878461000,0.006751000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,
1773349823.927674000,0.004277000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,
1773349823.935846000,0.000872000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,
1773349823.985711000,0.000132000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,
1773349823.989232000,0.003521000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,
1773349823.997332000,0.008100000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,
1773349824.053941000,0.003400000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,
1773349824.079491000,0.004552000,98,192.168.0.1,192.168.0.54,1,64,84,,,,,,,,
1773349824.079498000,0.000007000,98,192.168.0.54,192.168.0.1,1,64,84,,,,,,,,
1773349824.104213000,0.006825000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,
1773349824.104742000,0.000529000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,
1773349824.109002000,0.004260000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,
1773349824.110691000,0.001689000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,
1773349824.177114000,0.006202000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,
1773349824.178242000,0.001128000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,
1773349824.295515000,0.013807000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,
1773349832.705836000,0.333494000,123,192.168.0.200,52.50.169.45,6,255,109,69,0x0018,31,52436,443,,,
1773349832.735284000,0.024056000,123,52.50.169.45,192.168.0.200,6,115,109,69,0x0018,31,443,52436,,,
1773349832.991766000,0.052048000,60,192.168.0.200,52.50.169.45,6,255,40,0,0x0010,31,52436,443,,,
1773349834.526372000,0.101512000,54,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349834.526445000,0.000073000,60,192.168.0.54,192.168.0.47,6,64,40,0,0x0010,295,47306,80,,,
1773349834.598511000,0.072066000,60,192.168.0.47,192.168.0.54,6,255,40,0,0x0010,295,80,47306,,,
1773349835.009905000,0.000343000,74,192.168.0.54,192.168.0.52,6,64,60,0,0x0002,299,57662,80,,,
1773349835.127684000,0.030409000,60,192.168.0.52,192.168.0.54,6,255,44,0,0x0012,299,80,57662,,,
1773349835.127711000,0.000027000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,299,57662,80,,,
1773349835.127814000,0.000074000,369,192.168.0.54,192.168.0.52,6,64,355,315,0x0018,299,57662,80,,,
1773349835.219646000,0.000471000,371,192.168.0.52,52.210.212.218,6,255,357,317,0x0018,129,52444,443,,,
1773349835.253479000,0.024414000,87,52.210.212.218,192.168.0.52,6,115,73,33,0x0018,129,443,52444,,,
1773349835.304659000,0.051180000,200,192.168.0.52,192.168.0.54,6,255,186,146,0x0018,299,80,57662,,,
1773349835.304675000,0.000016000,54,192.168.0.54,192.168.0.52,6,64,40,0,0x0010,299,57662,80,,,
1773349835.356595000,0.030276000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,129,52444,443,,,
1773349840.412974000,0.192283000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349840.708001000,0.045039000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349841.006952000,0.079057000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349841.309871000,0.236486000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349841.613963000,0.010609000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
1773349841.913861000,0.024549000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,
